,MAJOR,CLASS,YEAR,COURSE,CRN,DESCRIPTION,INSTRUCTOR,CREDIT,ENRL,CAP,TERM SCHEDULE,COMMENTS,FINAL SCHEDULE,termcode
10,ME,SO,Y2,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
11,ME,SO,Y2,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
12,ME,SO,Y2,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
13,ME,SO,Y2,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
14,CHE,SO,Y3,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
15,ME,SO,Y2,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
16,OE,SO,Y2,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
17,CHE/CHEM,JR,Y2,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
18,CE,SO,Y2,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
19,ME,SO,Y2,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
20,EE,SO,Y3,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
21,ME,SO,Y2,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
22,CE,SO,Y2,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
23,ME,SO,Y2,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
24,EE,SO,Y2,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
25,SE,SO,Y2,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
26,BE,SO,Y2,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
27,ME,SO,Y2,MA222-09,2168,Diff Equations & Matrix Alg II,shibberu,4,27,26,MTRF/3/G317,,R at 8am in O103,200920
1,ME,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
2,SE,SO,Y2,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
3,EE,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
4,ME,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
5,CHE,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
6,CHE,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
7,EE,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
8,ME,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
9,ME,SO,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
10,BE,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
11,CS,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
12,CE,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
13,BE,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
14,ME,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
15,CHE,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
16,ME,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
17,ME,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
18,CS,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
19,ME,SO,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
20,SE,FR,Y1,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
21,0000,SG,EXCL,MA113-09,3274,Calculus III,shibberu,5,21,25,MTWRF/3/G219,,F at 8am in O231,200930
1,ME,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
2,ME,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
3,BE,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
4,AB,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
5,ME,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
6,ME,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
7,ME,JR,Y3,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
8,AB,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
9,CE,JR,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
10,BE,JR,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
11,ME,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
12,ME,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
13,ME,JR,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
14,ME,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
15,ME,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
16,CE,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
17,ME,JR,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
18,AB,JR,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
19,CHE,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
20,CHE,SO,Y1,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
21,CHEM/BCMB,SR,Y4,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
22,CE,SR,Y4,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
23,ME,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
24,ME,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
25,ME,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
26,ME,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
27,ME,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
28,ME,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
29,ME,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
30,ME,JR,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
31,BE,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
32,ME,SO,Y2,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
33,CHE,JR,Y3,MA223-01,3291,Engineering Statistics I,shibberu,4,33,30,MTRF/6/G221,,R at 8am in G221,200930
1,CE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
2,CE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
3,BE,SO,Y1,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
4,CHE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
5,CE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
6,CHE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
7,CE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
8,CE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
9,ME,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
10,BE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
11,BE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
12,ME,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
13,EE,JR,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
14,CHE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
15,CE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
16,CHE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
17,CE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
18,BE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
19,BE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
20,EE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
21,ME,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
22,ME,JR,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
23,ME,JR,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
24,CE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
25,ME,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
26,ME,JR,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
27,ME,JR,Y3,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
28,ME,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
29,CHE,SO,Y2,MA223-02,3292,Engineering Statistics I,shibberu,4,29,30,MTRF/7/G221,,R at 8am in G222,200930
1,BE,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
2,ME,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
3,EE,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
4,EE,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
5,BE,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
6,EE,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
7,ME,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
8,EE,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
9,BE,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
10,CHE,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
11,CPE,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
12,ME,SO,Y3,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
13,ME,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
14,SE,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
15,CE,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
16,CE,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
17,ME,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
18,ME,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
19,ME,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
20,CHE,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
21,CE,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
22,CE,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
23,ME,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
24,CHE,SO,Y2,MA221-08,1238,Diff Equations & Matrix Alg I,shibberu,4,24,25,MTRF/6/G315,,W at 6pm in O257,201010
1,ME,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
2,BE,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
3,SE,SO,Y3,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
4,EE,FR,Y1,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
5,PH,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
6,ME,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
7,ME,FR,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
8,OE,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
9,ME,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
10,ME,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
11,ME,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
12,CHE,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
13,BE,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
14,ME,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
15,ME,FR,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
16,CPE,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
17,ME,FR,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
18,ME,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
19,ME,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
20,PH,SO,Y3,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
21,BE,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
22,BE,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
23,ME,FR,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
24,BE,SO,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
25,ME,FR,Y2,MA221-09,1239,Diff Equations & Matrix Alg I,shibberu,4,25,25,MTRF/7/G315,,W at 6pm in O259,201010
1,EE,SO,Y2,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
2,PH,JR,Y4,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
3,MA,SO,Y2,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
4,EE,SO,Y4,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
5,EE,SO,Y2,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
6,CS,SO,Y2,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
7,SE,JR,Y3,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
8,EE,SO,Y2,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
9,CS,JR,Y3,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
10,EE,JR,Y3,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
11,SE,JR,Y3,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
12,CS,SO,Y2,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
13,CPE,JR,Y3,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
14,EE,SO,Y2,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
15,SE,SR,Y3,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
16,MA,SR,Y5,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
17,SE/CS,SR,Y4,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
18,BC,FR,Y2,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
19,CPE,JR,Y3,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
20,CPE,SO,Y3,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
21,PH/MA,SR,Y4,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
22,CPE,SR,Y4,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
23,CS,JR,Y4,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
24,PH,SR,Y4,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
25,EE,SO,Y2,MA381-02,1255,Intro Problty w/ Appl to Stats,shibberu,4,25,25,MTRF/4/G317,,R at 8am in G219,201010
1,CS,SR,Y4,CSSE490-01,2494,Pattern Recog Using Hid Markov,shibberu,4,4,25,MTRF/7/G308,Crosslisted w/ MA490,,201020
2,CHE,SR,Y3,CSSE490-01,2494,Pattern Recog Using Hid Markov,shibberu,4,4,25,MTRF/7/G308,Crosslisted w/ MA490,,201020
3,CS,SR,Y3,CSSE490-01,2494,Pattern Recog Using Hid Markov,shibberu,4,4,25,MTRF/7/G308,Crosslisted w/ MA490,,201020
4,MA,JR,Y3,CSSE490-01,2494,Pattern Recog Using Hid Markov,shibberu,4,4,25,MTRF/7/G308,Crosslisted w/ MA490,,201020
1,ME,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
2,ME,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
3,PH,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
4,EE,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
5,EE,JR,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
6,ME,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
7,EE,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
8,ME,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
9,ME,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
10,CE,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
11,EE,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
12,BE,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
13,ME,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
14,ME,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
15,ME,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
16,CPE,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
17,CPE,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
18,CE,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
19,ME,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
20,ME,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
21,ME,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
22,EE,SO,Y2,MA222-07,2256,Diff Equations & Matrix Alg II,shibberu,4,24,22,MTRF/1/G221,,R at 1pm in G315,201020
